,period_ending,lyapunov_exponent
508,2008-12-30 12:00:00,0.04981166474353452
509,2008-12-30 13:00:00,0.017658910614933392
510,2008-12-30 14:00:00,0.07747287290507045
511,2008-12-30 15:00:00,0.12713764648213424
512,2008-12-30 16:00:00,0.7559897684937451
513,2008-12-31 11:00:00,0.5470617796243719
514,2008-12-31 12:00:00,0.03122692241877222
515,2008-12-31 13:00:00,0.014002894868708322
516,2008-12-31 14:00:00,0.03893720601186236
517,2008-12-31 15:00:00,0.41561299736708296
518,2008-12-31 16:00:00,0.38774339690537285
519,2009-01-02 10:00:00,0.40952617998868296
520,2009-01-02 11:00:00,0.9286254104582928
521,2009-01-02 12:00:00,0.3689844802959176
522,2009-01-02 13:00:00,0.23074166571336877
523,2009-01-02 14:00:00,0.06982695120038686
524,2009-01-02 15:00:00,0.032449920368679774
525,2009-01-02 16:00:00,0.0415904999022614
526,2009-01-05 11:00:00,0.2504916942362017
527,2009-01-05 12:00:00,0.5368463055310213
528,2009-01-05 13:00:00,0.968556437060318
529,2009-01-05 14:00:00,1.123222424165416
530,2009-01-05 15:00:00,0.9760099831740491
531,2009-01-05 16:00:00,0.9309117971248017
532,2009-01-06 10:00:00,1.1799944266224174
533,2009-01-06 11:00:00,0.7772246110327853
534,2009-01-06 12:00:00,0.8529988406800013
535,2009-01-06 13:00:00,0.8326993405076316
536,2009-01-06 14:00:00,0.6391158007729176
537,2009-01-06 15:00:00,0.8021638719827177
538,2009-01-06 16:00:00,1.0130903373343225
539,2009-01-07 10:00:00,1.152416828032569
540,2009-01-07 11:00:00,0.6754580835542983
541,2009-01-07 12:00:00,0.24711521938626282
542,2009-01-07 13:00:00,0.0955443854624656
543,2009-01-07 14:00:00,0.26126217901437626
544,2009-01-07 15:00:00,0.630428677428112
545,2009-01-07 16:00:00,0.6463929710571925
546,2009-01-08 10:00:00,0.4761190250593196
547,2009-01-08 11:00:00,0.04009646175771276
548,2009-01-08 12:00:00,0.2148126099247077
549,2009-01-08 13:00:00,0.518765403286164
550,2009-01-08 14:00:00,0.8940001044983499
551,2009-01-08 15:00:00,1.2701446449183937
552,2009-01-08 16:00:00,1.3787617099878176
553,2009-01-09 10:00:00,1.4890470025858766
554,2009-01-09 11:00:00,0.8694396091464845
555,2009-01-09 12:00:00,0.537406071645496
556,2009-01-09 13:00:00,0.3695206397235997
557,2009-01-09 14:00:00,0.5764633195931151
558,2009-01-09 15:00:00,0.8804765439155274
559,2009-01-12 11:00:00,0.9556174343368193
560,2009-01-12 12:00:00,0.3503384934479509
561,2009-01-12 13:00:00,0.053216200906358264
562,2009-01-12 14:00:00,0.017708676578224287
563,2009-01-12 15:00:00,0.1575945569224395
564,2009-01-12 16:00:00,0.3719931445620823
565,2009-01-13 11:00:00,0.23430619388315893
566,2009-01-13 13:00:00,0.8517382854487532
567,2009-01-13 14:00:00,1.1946964268042441
568,2009-01-13 16:00:00,1.141158476683966
569,2009-01-14 12:00:00,0.39006578112834217
570,2009-01-14 13:00:00,0.2200455228666414
571,2009-01-14 14:00:00,0.19043565183253525
572,2009-01-14 15:00:00,0.22161963459723055
573,2009-01-14 16:00:00,0.3928567582534099
574,2009-01-15 11:00:00,1.1317944725058655
575,2009-01-15 12:00:00,0.49435755426963135
576,2009-01-15 13:00:00,0.17944899966053707
577,2009-01-15 15:00:00,0.03433157770229258
578,2009-01-16 10:00:00,0.241822675728119
579,2009-01-16 12:00:00,0.10661554372250007
