,pair,i,dist,ln(dj)
8600,"[344, 51]",0,7.088610583181969,1.9584893528181122
8601,"[344, 51]",1,6.928953744974794,1.9357088270528648
8602,"[344, 51]",2,7.587179976776734,2.0264599778060615
8603,"[344, 51]",3,8.528686886033398,2.143435408977468
8604,"[344, 51]",4,8.833894950699682,2.1785960216274796
8605,"[344, 51]",5,8.88046169970916,2.18385354886297
8606,"[344, 51]",6,8.123164408037114,2.0947197836814406
8607,"[344, 51]",7,7.843143502448382,2.0596397109455076
8608,"[344, 51]",8,7.523629443294045,2.0180486602650456
8609,"[344, 51]",9,7.53018592067954,2.0189197321682864
8610,"[344, 51]",10,7.960025125588569,2.074432156332286
8611,"[344, 51]",11,7.365629640431353,1.9968245371540538
8612,"[344, 51]",12,7.391731867431368,2.000362060336166
8613,"[344, 51]",13,7.120596885093226,1.9629915540861789
8614,"[344, 51]",14,7.227309319518592,1.9778668119271425
8615,"[344, 51]",15,7.237022868555682,1.979209915828657
8616,"[344, 51]",16,7.226755842008244,1.97779022758849
8617,"[344, 51]",17,7.382858524988856,1.9991608976272583
8618,"[344, 51]",18,7.002528114902455,1.9462712431247813
8619,"[344, 51]",19,7.679720046980836,2.0385830942791454
8620,"[344, 51]",20,7.985912596566489,2.0776790639989295
8621,"[344, 51]",21,8.268040880402008,2.112397586219733
8622,"[344, 51]",22,8.832859106767302,2.1784787568565775
8623,"[344, 51]",23,8.767394139651739,2.1710396287821414
8624,"[344, 51]",24,8.751285619839065,2.1692006175582716
8625,"[345, 51]",0,6.7210787824574805,1.90524867475479
8626,"[345, 51]",1,6.684347387741048,1.899768582413872
8627,"[345, 51]",2,7.586092538323022,2.026316641758483
8628,"[345, 51]",3,8.485098703020341,2.138311531266774
8629,"[345, 51]",4,8.679544918945984,2.160969098604968
8630,"[345, 51]",5,8.46796905993397,2.136290699502832
8631,"[345, 51]",6,8.308381310459913,2.1172648017420457
8632,"[345, 51]",7,7.932376693022094,2.0709526998251926
8633,"[345, 51]",8,7.25368871678415,1.9815101279995408
8634,"[345, 51]",9,7.5418101275489695,2.020462223174388
8635,"[345, 51]",10,7.540457545799295,2.0202828626455083
8636,"[345, 51]",11,7.4741220220169895,2.011446657129779
8637,"[345, 51]",12,7.211248158259463,1.9756420511906925
8638,"[345, 51]",13,7.293565657481903,1.9869925426948642
8639,"[345, 51]",14,7.368541239621205,1.9972197544012886
8640,"[345, 51]",15,7.297465313381034,1.987527070515382
8641,"[345, 51]",16,7.179310551856698,1.9712033550313022
8642,"[345, 51]",17,7.5325958341066555,2.019239714690361
8643,"[345, 51]",18,7.587601729136664,2.0265155637602073
8644,"[345, 51]",19,8.461424229998197,2.1355175081486304
8645,"[345, 51]",20,8.188998717791945,2.1027916337111607
8646,"[345, 51]",21,8.336935887962737,2.1206957493380627
8647,"[345, 51]",22,8.843754858656016,2.1797115442320263
8648,"[345, 51]",23,8.905728493503544,2.1866947206391147
8649,"[345, 51]",24,8.659105034586434,2.158611372497931
8650,"[346, 51]",0,6.479506154021344,1.8686442966608174
8651,"[346, 51]",1,6.7242843485384505,1.9057255032510494
8652,"[346, 51]",2,7.526486564128025,2.0184283411747335
8653,"[346, 51]",3,8.333384666508625,2.120269696162153
8654,"[346, 51]",4,8.266462363066733,2.112206650052274
8655,"[346, 51]",5,8.653190163170896,2.157928057942799
8656,"[346, 51]",6,8.397672296535603,2.1279545598925895
8657,"[346, 51]",7,7.661644732040297,2.036226677680649
8658,"[346, 51]",8,7.269112738154602,1.9836342398270765
8659,"[346, 51]",9,7.100436606294054,1.9601562760008338
8660,"[346, 51]",10,7.632070492336914,2.0323591705206403
8661,"[346, 51]",11,7.29104244947178,1.9866465329815015
8662,"[346, 51]",12,7.391244820732198,2.0002961674230373
8663,"[346, 51]",13,7.434520831902854,2.006134130209572
8664,"[346, 51]",14,7.432260759688124,2.0058300869681727
8665,"[346, 51]",15,7.252565063479274,1.9813552081526744
8666,"[346, 51]",16,7.324295187934567,1.9911969301964902
8667,"[346, 51]",17,8.06201587693792,2.0871636340477755
8668,"[346, 51]",18,8.367442859081775,2.1243483251683783
8669,"[346, 51]",19,8.66252849923157,2.159006654465192
8670,"[346, 51]",20,8.25884374473814,2.1112845952572026
8671,"[346, 51]",21,8.347724240773701,2.1219889557002234
8672,"[346, 51]",22,8.982694473263754,2.195299890009276
8673,"[346, 51]",23,8.8105448185682,2.175949278963168
8674,"[346, 51]",24,8.59232797325621,2.1508697089718956
8675,"[347, 51]",0,6.525067049463869,1.875651228935865
8676,"[347, 51]",1,6.704386623696363,1.9027620321159964
8677,"[347, 51]",2,7.39303726488666,2.000538647125855
8678,"[347, 51]",3,7.920934288327287,2.0695091645668184
8679,"[347, 51]",4,8.450526610809375,2.1342287602330647
8680,"[347, 51]",5,8.742402415812238,2.1681850278470285
8681,"[347, 51]",6,8.126924387491387,2.0951825478630624
8682,"[347, 51]",7,7.677707991321408,2.0383210639878855
8683,"[347, 51]",8,6.806856837043196,1.91793046251895
8684,"[347, 51]",9,7.1744686214380415,1.970528699173238
8685,"[347, 51]",10,7.455957349663423,2.0090133570964657
8686,"[347, 51]",11,7.46617037041076,2.0103821997352136
8687,"[347, 51]",12,7.531460681700373,2.0190890046333134
8688,"[347, 51]",13,7.4953852469368805,2.014287530758867
8689,"[347, 51]",14,7.383291948717768,1.9992196026675204
8690,"[347, 51]",15,7.392110659344894,2.000413304376803
8691,"[347, 51]",16,7.848260953867425,2.0602919727127347
8692,"[347, 51]",17,8.772166209095653,2.1715837780614597
8693,"[347, 51]",18,8.568617157978126,2.1481063611277156
8694,"[347, 51]",19,8.73417425976844,2.1672434067498885
8695,"[347, 51]",20,8.270604572822965,2.112707610695285
8696,"[347, 51]",21,8.486489262351192,2.1384754003563136
8697,"[347, 51]",22,8.887097388911704,2.1846004932775585
8698,"[347, 51]",23,8.741538766144098,2.1680862343702194
8699,"[348, 51]",0,6.51089087606287,1.8734762941792227
8700,"[348, 51]",1,6.526944154809472,1.8759388635891252
8701,"[348, 51]",2,6.985477793250848,1.9438333931255902
8702,"[348, 51]",3,8.106355531309834,2.0926483875094988
8703,"[348, 51]",4,8.538741125013651,2.1446135876856802
8704,"[348, 51]",5,8.471705849473318,2.1367318873792165
8705,"[348, 51]",6,8.14300313152353,2.0971590470512385
8706,"[348, 51]",7,7.211858290343828,1.9757266559999136
8707,"[348, 51]",8,6.861668893206669,1.925950691043383
8708,"[348, 51]",9,7.006125890961372,1.9467848936348893
8709,"[348, 51]",10,7.643278092546425,2.0338265808593747
8710,"[348, 51]",11,7.606924477079918,2.02905894788384
8711,"[348, 51]",12,7.586000263643564,2.02630447802067
8712,"[348, 51]",13,7.4499463085313415,2.0082068254569534
8713,"[348, 51]",14,7.531268153505156,2.0190634411119444
8714,"[348, 51]",15,7.907578643301535,2.0678216215546654
8715,"[348, 51]",16,8.55435561570835,2.14644058197172
8716,"[348, 51]",17,8.976246431554692,2.1945818028993163
8717,"[348, 51]",18,8.64020833082163,2.1564266948888804
8718,"[348, 51]",19,8.747868311766094,2.1688100491765354
8719,"[348, 51]",20,8.411212754413086,2.1295656674425927
8720,"[348, 51]",21,8.391007090927774,2.127160547951069
8721,"[348, 51]",22,8.817783168121244,2.176770496944284
8722,"[349, 51]",0,6.3273770236964255,1.8448857780363321
8723,"[349, 51]",1,6.110327323474571,1.8099803435120205
8724,"[349, 51]",2,7.179031968169506,1.9711645505959239
8725,"[349, 51]",3,8.195883112880484,2.103631968791366
8726,"[349, 51]",4,8.268573032875755,2.1124619467323167
8727,"[349, 51]",5,8.487744105473503,2.1386232530572165
8728,"[349, 51]",6,7.676835285454701,2.038207390028079
8729,"[349, 51]",7,7.2624031835198535,1.9827107910764141
8730,"[349, 51]",8,6.702514453546545,1.902482747566763
8731,"[349, 51]",9,7.205178693134491,1.974800030411738
8732,"[349, 51]",10,7.7824995984579495,2.0518775717381157
8733,"[349, 51]",11,7.665872422627389,2.0367783248458937
8734,"[349, 51]",12,7.54835743721778,2.021329981607362
8735,"[349, 51]",13,7.590421595669122,2.026887136066371
8736,"[349, 51]",14,8.0581201281688,2.086680294596579
8737,"[349, 51]",15,8.603069219760986,2.152119025609514
8738,"[349, 51]",16,8.758521564739098,2.1700271195563423
8739,"[349, 51]",17,9.044877003033305,2.2021985204168573
8740,"[349, 51]",18,8.65384307692249,2.1580035086272513
8741,"[349, 51]",19,8.8919064322564,2.1851414733583723
8742,"[349, 51]",20,8.314469315596725,2.1179972880701694
8743,"[349, 51]",21,8.321790672685852,2.118877456757956
8744,"[350, 51]",0,5.9100592213614815,1.7766558519027393
8745,"[350, 51]",1,6.285419635951025,1.8382326076655287
8746,"[350, 51]",2,7.276317750071217,1.9846249306851762
8747,"[350, 51]",3,7.925004731859801,2.070022916843267
8748,"[350, 51]",4,8.284183725630422,2.114348121659012
8749,"[350, 51]",5,8.021627017008495,2.0821412712542813
8750,"[350, 51]",6,7.726435141771433,2.0446475843991405
8751,"[350, 51]",7,7.1054697240928135,1.9608648711291277
8752,"[350, 51]",8,6.913125197766956,1.9334218072818425
8753,"[350, 51]",9,7.342206752741128,1.9936394449534325
8754,"[350, 51]",10,7.830108556080159,2.057976374029231
8755,"[350, 51]",11,7.622788203800492,2.0311422087818394
8756,"[350, 51]",12,7.672268243485852,2.037612300927922
8757,"[350, 51]",13,8.105825065963273,2.0925829471643747
8758,"[350, 51]",14,8.765300907555867,2.170800848366446
8759,"[350, 51]",15,8.807547899387076,2.1756090696955694
8760,"[350, 51]",16,8.827032343885579,2.1778188702304964
8761,"[350, 51]",17,9.055385138137447,2.20335962363213
8762,"[350, 51]",18,8.797783811847196,2.1744998502044344
8763,"[350, 51]",19,8.792820935285823,2.173935585727528
8764,"[350, 51]",20,8.244319256312224,2.1095243881774897
8765,"[351, 51]",0,6.082318636835683,1.8053859780235484
8766,"[351, 51]",1,6.366474691695573,1.8510458927930384
8767,"[351, 51]",2,7.0017854865742635,1.9461651860412252
8768,"[351, 51]",3,7.941190087134295,2.072063149056914
8769,"[351, 51]",4,7.820383622303983,2.056733609914598
8770,"[351, 51]",5,8.07086736354889,2.0882609564999632
8771,"[351, 51]",6,7.57005944494499,2.0242009201193163
8772,"[351, 51]",7,7.3183673042557515,1.9903872572280907
8773,"[351, 51]",8,7.0471625495655115,1.9526250605703455
8774,"[351, 51]",9,7.378001084304539,1.9985027461390352
8775,"[351, 51]",10,7.800955069733491,2.054246171037416
8776,"[351, 51]",11,7.758124773423038,2.048740652082956
8777,"[351, 51]",12,8.162413858657255,2.0995399412430045
8778,"[351, 51]",13,8.799056767631354,2.174644530242948
8779,"[351, 51]",14,8.969470441447392,2.193826637700036
8780,"[351, 51]",15,8.875590121225745,2.1833048256834275
8781,"[351, 51]",16,8.837426095872145,2.1789956686272887
8782,"[351, 51]",17,9.193562965466754,2.2185035614996833
8783,"[351, 51]",18,8.698764280057173,2.1631809787973224
8784,"[351, 51]",19,8.72092311627627,2.1657250942761945
8785,"[352, 51]",0,6.161046988945965,1.8182467288408701
8786,"[352, 51]",1,6.100442606893439,1.8083613270541454
8787,"[352, 51]",2,7.021410114784762,1.9489640689177916
8788,"[352, 51]",3,7.4745702217586,2.0115066222069156
8789,"[352, 51]",4,7.872229671446234,2.0633413350670105
8790,"[352, 51]",5,7.914726779870485,2.068725173453594
8791,"[352, 51]",6,7.783379728626947,2.051990656280459
8792,"[352, 51]",7,7.451717922734179,2.008444599464432
8793,"[352, 51]",8,7.070176801183974,1.9558854868354059
8794,"[352, 51]",9,7.36328730934763,1.996506478316265
8795,"[352, 51]",10,7.906611157759114,2.067699264917266
8796,"[352, 51]",11,8.264744400161353,2.111998805224468
8797,"[352, 51]",12,8.825281865187128,2.1776205417072836
8798,"[352, 51]",13,9.003627046918254,2.197627501364569
8799,"[352, 51]",14,9.037975437010262,2.201435193239241
8800,"[352, 51]",15,8.885521931771923,2.1844232029057253
8801,"[352, 51]",16,8.975394141763541,2.1944868489269136
8802,"[352, 51]",17,9.098488885523784,2.2081083431980435
8803,"[352, 51]",18,8.626917178227673,2.154887219750187
8804,"[353, 51]",0,5.8965159204398585,1.7743616545255636
8805,"[353, 51]",1,6.113018894130843,1.8104207418533353
8806,"[353, 51]",2,6.538264295667622,1.8776717320288083
8807,"[353, 51]",3,7.5239617223905775,2.0180928240242717
8808,"[353, 51]",4,7.714739140113478,2.0431326732037536
8809,"[353, 51]",5,8.12817937794184,2.095336959729152
8810,"[353, 51]",6,7.9166154384306795,2.068963770856532
8811,"[353, 51]",7,7.471934153885411,2.0111538885062092
8812,"[353, 51]",8,7.070933460300778,1.9559925023530753
8813,"[353, 51]",9,7.438615462570993,2.006684737786954
8814,"[353, 51]",10,8.367377127869826,2.1243404695461487
8815,"[353, 51]",11,8.945937625537017,2.1911995326564835
8816,"[353, 51]",12,9.030553692880616,2.2006136825901237
8817,"[353, 51]",13,9.071521371853803,2.205139986759143
8818,"[353, 51]",14,9.04835896723824,2.2025834116827028
8819,"[353, 51]",15,9.022577237131367,2.199730018000395
8820,"[353, 51]",16,8.88046169970916,2.18385354886297
8821,"[353, 51]",17,9.029557021249767,2.2005033098855886
8822,"[354, 51]",0,5.908104603000915,1.7763250698273783
8823,"[354, 51]",1,5.66745974842353,1.734741001199387
8824,"[354, 51]",2,6.570760990935556,1.8826296539374434
8825,"[354, 51]",3,7.367659058344037,1.997100024584866
8826,"[354, 51]",4,7.926790018664481,2.070248164121613
8827,"[354, 51]",5,8.261386082250182,2.111592380022758
8828,"[354, 51]",6,7.936227063283949,2.071437981378195
8829,"[354, 51]",7,7.476021669310515,2.011700788105771
8830,"[354, 51]",8,7.113402842522082,1.961980728833774
8831,"[354, 51]",9,7.856035896048266,2.0612821402943053
8832,"[354, 51]",10,8.993152950995514,2.1964635045710805
8833,"[354, 51]",11,9.15083056339684,2.2138446471238438
8834,"[354, 51]",12,9.097103934769684,2.2079561139444595
8835,"[354, 51]",13,9.081304972304373,2.206217901703337
8836,"[354, 51]",14,9.186294138552388,2.2177126056993
8837,"[354, 51]",15,8.92826970918773,2.1892226145450864
8838,"[354, 51]",16,8.811640028961827,2.1760735780105915
8839,"[355, 51]",0,5.4685281383568665,1.6990095013146709
8840,"[355, 51]",1,5.740426813399818,1.7475335653022357
8841,"[355, 51]",2,6.423122293713606,1.859904338062264
8842,"[355, 51]",3,7.581134479746349,2.0256628559679264
8843,"[355, 51]",4,8.0604342314789,2.0869674299406507
8844,"[355, 51]",5,8.28077291078548,2.113936310753857
8845,"[355, 51]",6,7.9410074927556735,2.0720401554657926
8846,"[355, 51]",7,7.510825520540378,2.0163453825765654
8847,"[355, 51]",8,7.4816174721780335,2.012449008205968
8848,"[355, 51]",9,8.436664032661215,2.132586973679615
8849,"[355, 51]",10,9.199005381018011,2.2190953674516933
8850,"[355, 51]",11,9.218161421888862,2.2211756057406578
8851,"[355, 51]",12,9.10560816200664,2.2088905052385135
8852,"[355, 51]",13,9.218052939748254,2.2211638373658187
8853,"[355, 51]",14,9.09138603294349,2.207327375437337
8854,"[355, 51]",15,8.859909706086189,2.1815365733783985
8855,"[356, 51]",0,5.547323679036547,1.7133155914594758
8856,"[356, 51]",1,5.57226165932647,1.7178010144931055
8857,"[356, 51]",2,6.645607571923033,1.8939561209309996
8858,"[356, 51]",3,7.714311375618504,2.0430772239724937
8859,"[356, 51]",4,8.081540694694203,2.089582534392288
8860,"[356, 51]",5,8.285801107919491,2.114543339978214
8861,"[356, 51]",6,7.973819661868584,2.076163632935751
8862,"[356, 51]",7,7.86288751032337,2.0621539067037338
8863,"[356, 51]",8,8.009319571599042,2.0806058101061238
8864,"[356, 51]",9,8.64280047206914,2.1567266590093075
8865,"[356, 51]",10,9.263827502711857,2.226117300483691
8866,"[356, 51]",11,9.227399416953832,2.222177255505396
8867,"[356, 51]",12,9.239745667495574,2.223514360111952
8868,"[356, 51]",13,9.123957474692626,2.210903643592848
8869,"[356, 51]",14,9.022577237131367,2.199730018000395
8870,"[357, 51]",0,5.3764300423236,1.6820245930133206
8871,"[357, 51]",1,5.772425833217766,1.7530924138690864
8872,"[357, 51]",2,6.775433565462742,1.9133033596204279
8873,"[357, 51]",3,7.733776567757732,2.045597303157983
8874,"[357, 51]",4,8.08451606467571,2.089950635291523
8875,"[357, 51]",5,8.317746088935394,2.1183913153601446
8876,"[357, 51]",6,8.318683790119717,2.1185040440155274
8877,"[357, 51]",7,8.365476675001812,2.124113317274507
8878,"[357, 51]",8,8.215357569820004,2.1060052769960307
8879,"[357, 51]",9,8.705699282653903,2.163977901142992
8880,"[357, 51]",10,9.270755093302837,2.2268648318486615
8881,"[357, 51]",11,9.363039036552246,2.2367699211835887
8882,"[357, 51]",12,9.147436799453782,2.2134737088361174
8883,"[357, 51]",13,9.055749554840867,2.203399865915084
8884,"[358, 51]",0,5.572970482606181,1.717928212073495
8885,"[358, 51]",1,5.909120069857977,1.7764969319841322
8886,"[358, 51]",2,6.783745278236831,1.9145293503549672
8887,"[358, 51]",3,7.738746668550388,2.0462397453618424
8888,"[358, 51]",4,8.121083671530535,2.0944636023540233
8889,"[358, 51]",5,8.658521813796987,2.1585440167574736
8890,"[358, 51]",6,8.806208037515388,2.1754569315736294
8891,"[358, 51]",7,8.571260117392237,2.1484147600027597
8892,"[358, 51]",8,8.275898742734878,2.1133475247594964
8893,"[358, 51]",9,8.71097009523053,2.164583161841599
8894,"[358, 51]",10,9.401515835225814,2.2408709353416887
8895,"[358, 51]",11,9.269703339373876,2.2267513768406415
8896,"[358, 51]",12,9.080550644096554,2.2061348343974205
8897,"[359, 51]",0,5.71042905568385,1.7422941619454668
8898,"[359, 51]",1,5.944005383577603,1.7823832131313337
8899,"[359, 51]",2,6.802124668072587,1.9172350145664994
8900,"[359, 51]",3,7.771357667743772,2.050444881129051
8901,"[359, 51]",4,8.470920847227779,2.1366392214354812
8902,"[359, 51]",5,9.136706189869411,2.2122999474164415
8903,"[359, 51]",6,9.011747888173531,2.1985290470536905
8904,"[359, 51]",7,8.630417139397188,2.1552928398944204
8905,"[359, 51]",8,8.279233056267994,2.11375033805252
8906,"[359, 51]",9,8.838065399169764,2.1790680064514536
8907,"[359, 51]",10,9.311519747065985,2.23125231610521
8908,"[359, 51]",11,9.202054118510732,2.219426732884287
8909,"[360, 294]",0,5.628001421463796,1.7277543918220815
8910,"[360, 294]",1,5.572297551279919,1.7178074556547112
8911,"[360, 294]",2,5.810550748423198,1.7596753595593875
8912,"[360, 294]",3,6.581101731473074,1.8842021677154015
8913,"[360, 294]",4,7.655168188877407,2.035380999982251
8914,"[360, 294]",5,7.814454555501633,2.055975166876155
8915,"[360, 294]",6,7.844800826024826,2.0598509972106687
8916,"[360, 294]",7,7.921622308593243,2.0695960217937035
8917,"[360, 294]",8,8.17622162126254,2.101230139412783
8918,"[360, 294]",9,8.1206157402011,2.0944059813726588
8919,"[360, 294]",10,7.94654641967188,2.0727374216618535
8920,"[361, 294]",0,5.509818508807578,1.7065316841119171
8921,"[361, 294]",1,5.868466579950915,1.7695933697221813
8922,"[361, 294]",2,6.554464127600371,1.8801463636985534
8923,"[361, 294]",3,7.528353073547962,2.01867630255784
8924,"[361, 294]",4,7.843576990123756,2.0596949790527823
8925,"[361, 294]",5,7.891368702576415,2.0657695928899273
8926,"[361, 294]",6,7.8652717689854486,2.0624570901389983
8927,"[361, 294]",7,8.075450451832607,2.08882865106156
8928,"[361, 294]",8,8.069306042033542,2.0880674862712385
8929,"[361, 294]",9,8.042810454064112,2.0847785810725727
8930,"[362, 294]",0,5.802456376397762,1.7582813410680111
8931,"[362, 294]",1,6.603029607687634,1.8875285751774886
